Id	CAS	SMILES	Status	Experimental value 	Predicted value 
452	N.A.	O=CCC4CC(C)C(OC1OC(C)C(N(C)C)CC1)CCCCCC(OC(=O)CC(OC(=O)C)C(OC)C4(OC3OC(C)C(OC2OC(O)C(O)C(O)(C)C2)C(N(C)C)C3(O)))C	Training	Toxic	Toxic
453	N.A.	O=C1OC3(CC1)(CCC2C5C(CCC23(C))C4(C(=CC(=O)CC4)CC5SC(=O)C)(C))	Training	Toxic	Unknown
454	N.A.	OC4(C)(CCC3C5CCC2Cc1[nH]ncc1CC2(C)C5(CCC34(C)))	Test	Toxic	Toxic
455	N.A.	O=CC3(O)(C(OC(OC1C(O)C(O)C(NC(=N)N)C(O)C1(NC(=N)N))C3(OC2OC(CO)C(O)C(O)C2(NC)))C)	Training	Toxic	Toxic
456	N.A.	O=C(O)CCc3c([nH]c(C=C2C(=O)Nc1ccccc12)c3C)C	Training	Toxic	Toxic
457	N.A.	O=C(NO)CCCCCCC(=O)Nc1ccccc1	Training	Toxic	Unknown
458	N.A.	O=C(O)C2N1C(=O)CC1S(=O)(=O)C2(C)(C)	Training	Toxic	Toxic
459	N.A.	O=S(=O)(Nc1ncccn1)c2ccc(N)cc2	Test	Toxic	Toxic
460	N.A.	O=S(=O)(Nc1nc(nc(OC)c1)OC)c2ccc(N)cc2	Training	Toxic	Toxic
461	N.A.	O=S(=O)(Nc1ncc(OC)cn1)c2ccc(N)cc2	Training	Toxic	Toxic
462	N.A.	O=S(=O)(Nc1nc(cc(n1)C)C)c2ccc(N)cc2	Training	Toxic	Toxic
463	N.A.	O=S(=O)(Nc1nnc(C)s1)c2ccc(N)cc2	Training	Toxic	Toxic
464	N.A.	O=S(=O)(Nc1noc(c1)C)c2ccc(N)cc2	Test	Toxic	Toxic
465	N.A.	O=S(=O)(N)c1ccc(N)cc1	Training	Toxic	Toxic
466	N.A.	O=S(=O)(Nc2ccnn2(c1ccccc1))c3ccc(N)cc3	Training	Toxic	Toxic
467	N.A.	O=C(O)c3cc(N=Nc1ccc(cc1)S(=O)(=O)Nc2ncccc2)ccc3(O)	Training	Toxic	Toxic
468	N.A.	O=C3N(c1ccccc1)N(c2ccccc2)C(=O)C3CCS(=O)c4ccccc4	Training	Toxic	Toxic
469	N.A.	O=C(O)CC=2c3cc(F)ccc3(C(=Cc1ccc(cc1)S(=O)(=O)C)C=2C)	Test	Toxic	Toxic
470	N.A.	OC(c1ccc(cc1)SC(C)C)C(NCCCCCCCC)C	Training	Toxic	Toxic
471	N.A.	O=C(NCC1N(CC)CCC1)c2cc(ccc2(OC))S(=O)(=O)N	Training	Toxic	Toxic
472	N.A.	O=C(Nc1cccc(c1)C(=O)Nc2cc(ccc2C)C(=O)Nc3ccc(c4cc(cc(c34)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)Nc5cccc(c5)C(=O)Nc6cc(ccc6C)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O	Training	Toxic	Toxic
473	N.A.	O(c1ccc(cc1)C(c2ccccc2)=C(c3ccccc3)CC)CCN(C)C	Training	Toxic	Unknown
474	N.A.	O=C1NC(=O)N(C=C1(F))C2OCCC2	Test	Toxic	Toxic
475	N.A.	O=C2OC5(C)(C(OC(=O)C(C(=O)C(C)C(OC1OC(C)CC(N(C)C)C1(O))C(OC)(C)CC(C(=O)C(C)C5(N2CCCCn3cnc(c3)c4cnccc4))C)C)CC)	Training	Toxic	Toxic
476	N.A.	O=C(O)c6ccccc6(c1ccc(cc1)CN2c3cc(cc(c3(NC2CCC))C)c5nc4ccccc4n5C)	Training	Toxic	Toxic
477	N.A.	O=C(N)c1ncn2C(=O)N(N=Nc12)C	Training	Toxic	Unknown
478	N.A.	O=P(O)(O)COC(C)Cn2cnc1c(ncnc12)N	Training	Toxic	Toxic
479	N.A.	O=C(Nc1ncccc1)C3=C(O)c2c(ccs2)S(=O)(=O)N3C	Test	Toxic	Toxic
480	N.A.	O=C(N)CNC(=O)C(NC(=O)C4N(C(=O)C1NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)CNC(=O)CN)CSSC1)Cc2ccc(O)cc2)Cc3ccccc3)CCC(=O)N)CC(=O)N)CCC4)CCCCN	Training	Toxic	Toxic
481	N.A.	O=C2CC3c1cc(OC)c(OC)cc1CCN3(CC2CC(C)C)	Training	Toxic	Toxic
482	N.A.	C(=C(Cl)Cl)(Cl)Cl	Training	Toxic	Toxic
483	N.A.	O=C(N)C=3C(=O)C4(O)(C(O)=C2C(=O)c1c(O)cccc1C(O)(C)C2CC4(C(C=3(O))N(C)C))	Training	Toxic	Unknown
484	N.A.	O4c1ccc(cc1)CC7c6cc(Oc2c(OC)c(OC)cc3c2C(N(C)CC3)Cc5ccc(OC)c4c5)c(OC)cc6CCN7(C)	Test	Toxic	Unknown
485	N.A.	O=C3NC(=O)C(N2C(=O)c1ccccc1C2(=O))CC3	Training	Toxic	Toxic
486	N.A.	n1cscc1c2nc3ccccc3([nH]2)	Training	Toxic	Toxic
487	N.A.	OCCc1c([n+](cs1)Cc2cnc(nc2(N))C)C	Training	Toxic	Unknown
488	N.A.	O=C(NC(CO)C(O)c1ccc(cc1)S(=O)(=O)C)C(Cl)Cl	Training	Toxic	Toxic
489	N.A.	O=C(NC3C(=O)NCC(=O)N(C)C4C(=O)N(C)C(C(=O)SCC(NC(=O)c1nc2ccccc2(cc1(O)))C(=O)NCC(=O)N(C)C(C(=O)N(C)C(C(=O)SC3)CSC)CSSC4)CSC)c5nc6ccccc6(cc5(O))	Test	Toxic	Toxic
490	N.A.	c1ccc3c(c1)N(c2cc(ccc2S3)SC)CCC4N(C)CCCC4	Training	Toxic	Unknown
491	N.A.	O=C(O)C(N)Cc2cc(c(Oc1cc(c(O)c(c1)I)I)c(c2)I)I	Training	Toxic	Toxic
492	N.A.	O=C(O)COc2ccc(C(=O)c1cccs1)c(c2Cl)Cl	Training	Toxic	Toxic
493	N.A.	O=C(NN1CCCCCC1)NS(=O)(=O)c2ccc(cc2)C	Training	Toxic	Toxic
494	N.A.	O=C(NCCCC)NS(=O)(=O)c1ccc(cc1)C	Test	Toxic	Toxic
495	N.A.	O=C(c1ccc(cc1)C)c2cc(O)c(O)c(c2)[N+](=O)[O-]	Training	Toxic	Toxic
496	N.A.	O=C(c1ccc(cc1)C)C(C)CN2CCCCC2	Training	Toxic	Unknown
497	N.A.	Oc1ccc(cc1C(c2ccccc2)CCN(C(C)C)C(C)C)C	Training	Toxic	Toxic
498	N.A.	O(c1ccc(cc1)C(c2ccccc2)=C(c3ccccc3)CCCl)CCN(C)C	Training	Toxic	Unknown
499	N.A.	O=C(O)C1CCC(CN)CC1	Test	Toxic	Unknown
500	N.A.	NC2CC2(c1ccccc1)	Training	Toxic	Unknown
501	N.A.	C(=C(Cl)Cl)Cl	Training	Toxic	Toxic
502	N.A.	O=C(O)C(N)Cc2cc(c(Oc1ccc(O)c(c1)I)c(c2)I)I	Training	Toxic	Toxic
503	N.A.	O(c1ccc(c(OC)c1(OC))CN2CCNCC2)C	Training	Toxic	Toxic
504	N.A.	n1cc(c(nc1N)N)Cc2cc(OC)c(OC)c(OC)c2	Test	Toxic	Unknown
505	N.A.	O=C1NC(=O)SC1Cc4ccc(OCC3(Oc2c(c(c(O)c(c2CC3)C)C)C)(C))cc4	Training	Toxic	Toxic
506	N.A.	O=C(OC4C(OC(OC3C(C(=O)OC(C)C(C)C(OC(=O)C)C(C(=O)C1(OC1)CC(C)C(OC2OC(C)CC(N(C)C)C2(OC(=O)C))C3(C))C)C)CC4(OC))C)C	Training	Toxic	Toxic
507	N.A.	O=C1C=CNC(=O)N1	Training	Toxic	Unknown
508	N.A.	O=C1C=CN(C(=O)N1)C2OC(CO)C(O)C2(O)	Training	Toxic	Toxic
509	N.A.	O=C1NC(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)NC(C(=O)N(C)CC(=O)N(C)C(C(=O)NC(C(=O)N(C)C(C(=O)NC1C)CC(C)C)C(C)C)CC(C)C)C(C)C)C(=O)C(C)CC=CC)C(C)C)CC(C)C)CC(C)C)C	Test	Toxic	Toxic
510	N.A.	O=C(O)C%10NC(=O)C2NC(=O)C(NC(=O)C6NC(=O)C(NC(=O)C(NC(=O)C(NC)CC(C)C)C(O)c7ccc(Oc5cc6(cc(Oc1ccc(cc1Cl)C2(O))c5(OC4OC(CO)C(O)C(O)C4(OC3OC(C)C(O)C(N)(C)C3))))c(c7)Cl)CC(=O)N)c8ccc(O)c(c8)c9c(O)cc(O)cc9%10	Training	Toxic	Toxic
511	N.A.	Fc4cc(ccc4(Nc3ncnc2cc(OCC1CCN(C)CC1)c(OC)cc23))Br	Training	Toxic	Toxic
512	N.A.	O=C2Nc1ccc(cc1CC2)N4CCN(C(=O)c3ccc(OC)c(OC)c3)CC4	Training	Toxic	NON-Toxic
513	N.A.	OCC3OC(n2cnc1c(ncnc12)N)C(O)C3(O)	Training	Toxic	Unknown
514	N.A.	O=C(OC2C(O)(C(=O)OC)C5N(c1cc(OC)c(cc1C45(CCN3CC=CC2(CC)C34))C9(C(=O)OC)(c7[nH]c6ccccc6c7CCN8CC(CC(O)(C8)CC)C9))C)C	Test	Toxic	Toxic
515	N.A.	O=CN2c1cc(OC)c(cc1C35(CCN4CC=CC(CC)(C(OC(=O)C)C(O)(C(=O)OC)C23)C45))C9(C(=O)OC)(c7[nH]c6ccccc6c7CCN8CC(CC(O)(C8)CC)C9)	Training	Toxic	Toxic
516	N.A.	OCC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C	Training	Toxic	Toxic
517	N.A.	O=C(N)CCC8C1=NC(=C(C7=NC(C6=NC(=C(C2=NC(=C1)C(C)(C)C2CCC(=O)N)C)C(C)(CCC(=O)NCC(OP(=O)(O)OC3C(O)C(OC3(CO))n5cnc4cc(c(cc45)C)C)C)C6CC(=O)N)(C)C(C)(CC(=O)N)C7CCC(=O)N)C)C8(C)(CC(=O)N)	Training	Toxic	Toxic
519	N.A.	Oc2c(c(c1OC(C)(CCc1c2C)CCCC(C)CCCC(C)CCCC(C)C)C)C	Training	Toxic	Unknown
520	N.A.	O=C1c2ccccc2(C(=O)C(=C1C)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C)	Test	Toxic	Unknown
521	N.A.	OCC(NC1CC(O)(CO)C(O)C(O)C1(O))CO	Training	Toxic	Toxic
522	N.A.	Fc1ccc(c(F)c1)C(O)(Cn2ncnc2)C(c3ncncc3(F))C	Training	Toxic	Toxic
523	N.A.	O=C(NC(C(=O)NC(C(=O)N2CC3CCCC3(C2(C(=O)NC(C(=O)C(=O)NC1CC1)CCC)))C(C)(C)C)C4CCCCC4)c5nccnc5	Training	Toxic	Toxic
524	N.A.	O=C1c3ccccc3(OC(O)=C1C(c2ccccc2)CC(=O)C)	Training	Toxic	Toxic
525	N.A.	O=C(OCC)CNC(C(=O)N2CCC2(C(=O)NCc1ccc(cc1)C(=NO)N))C3CCCCC3	Test	Toxic	Toxic
526	N.A.	O=C(N(C)C)Cc2c(nc1ccc(cn12)C)c3ccc(cc3)C	Training	Toxic	Toxic
527	N.A.	O=C(O)C3=CCSC2N3(C(=O)C2(NC(=O)C(=NOC)C1=CSC(=N)N1))	Training	Toxic	NON-Toxic
529	N.A.	O=C(OC1C(OC(C)CC1(N(C)C))OC3C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C(C(=O)OC(CC)C(O)(C)C(O)C(C(=O)C(C)CC3(O)(C))C)C)C	Training	Toxic	Toxic
532	N.A.	O=P(O)(O)OCC3OC(n2cnc1c(nc(F)nc12)N)C(O)C3(O)	Training	Toxic	Unknown
535	N.A.	N=2c4ccccc4(Oc1ccc(cc1C=2N3CCN(C)CC3)Cl)	Test	Toxic	Unknown
536	N.A.	FC(F)(F)c2nc1c(cccc1C(F)(F)F)c(c2)C(O)C3NCCCC3	Training	Toxic	Toxic
537	N.A.	n1cnc(c2[nH]cnc12)S	Training	Toxic	Toxic
538	N.A.	O=P(O)(O)C(O)(CCN)P(=O)(O)O	Training	Toxic	Unknown
539	N.A.	O=C(c1ccccc1(OCC(O)CNCCC))CCc2ccccc2	Training	Toxic	Toxic
542	N.A.	n2c1ccccc1c(N)c3c2CCCC3	Test	Toxic	Toxic
543	N.A.	O=C(NO)C	Training	NON-Toxic	Unknown
544	N.A.	OC(O)c1ccc2cc(ccc2(c1))c3ccc(OC)c(c3)C56(CC4CC(CC(C4)C5)C6)	Training	NON-Toxic	NON-Toxic
545	N.A.	Oc1ccc(cc1CO)C(O)CNC(C)(C)C	Training	NON-Toxic	NON-Toxic
546	N.A.	O=C1C=CC3(C(=C1)CC(C2C4CC(C)C(O)(C(=O)CO)C4(C)(CC(O)C23))Cl)(C)	Training	NON-Toxic	Unknown
547	N.A.	O=C1C=CC3(C(=C1)CC(C2C4CC(C)C(OC(=O)CC)(C(=O)COC(=O)CC)C4(C)(CC(O)C23))Cl)(C)	Test	NON-Toxic	Unknown
548	N.A.	O=P(O)(O)C(O)(CCCN)P(=O)(O)O	Training	NON-Toxic	Unknown
549	N.A.	O=C1N(N=NN1CCN3CCC(N(C(=O)CC)c2ccccc2)(COC)CC3)CC	Training	NON-Toxic	Toxic
550	N.A.	n4nc1n(c3ccc(cc3(C(=NC1)c2ccccc2))Cl)c4C	Training	NON-Toxic	Toxic
552	N.A.	n1c(nc(nc1N(C)C)N(C)C)N(C)C	Training	NON-Toxic	Unknown
553	N.A.	O=C(OCC(=O)C35(OC6(OC5(CC2C4CCC1=CC(=O)C=CC1(C)C4(F)(C(O)CC23(C))))(CCCC6)))C	Test	NON-Toxic	NON-Toxic
554	N.A.	O=P(O)(O)SCCNCCCN	Training	NON-Toxic	Unknown
555	N.A.	O=C2NC(=O)C(c1ccc(N)cc1)(CC)CC2	Training	NON-Toxic	Unknown
556	N.A.	O=C(O)c1cc2C(=O)c3cc(ccc3(Oc2(nc1(N))))C(C)C	Training	NON-Toxic	Toxic
557	N.A.	O=C(OC)C2=C(NC(=C(C(=O)OCC)C2(c1ccccc1Cl))COCCN)C	Training	NON-Toxic	NON-Toxic
558	N.A.	N=2c4ccccc4(Oc1ccc(cc1C=2N3CCNCC3)Cl)	Test	NON-Toxic	Unknown
559	N.A.	O=C1NC=C(C=C1(N))c2ccncc2	Training	NON-Toxic	Toxic
560	N.A.	N(=C1NCCN1)c2c(cc(N)cc2Cl)Cl	Training	NON-Toxic	Unknown
561	N.A.	Fc1ccc(cc1)Cn3c(nc2ccccc23)NC5CCN(CCc4ccc(OC)cc4)CC5	Training	NON-Toxic	Unknown
562	N.A.	O=C1C(O)=C(C(=O)c2ccccc12)C4CCC(c3ccc(cc3)Cl)CC4	Training	NON-Toxic	Unknown
563	N.A.	O=C(OCCCCCOC(=O)CC[N+]3(C)(CCc1cc(OC)c(OC)cc1C3(Cc2ccc(OC)c(OC)c2)))CC[N+]6(C)(CCc4cc(OC)c(OC)cc4C6(Cc5ccc(OC)c(OC)c5))	Test	NON-Toxic	NON-Toxic
564	N.A.	O=C(O)CCCCCCCC(=O)O	Training	NON-Toxic	Unknown
565	N.A.	O=C2c1ccccc1C(=NN2C3CCN(C)CCC3)Cc4ccc(cc4)Cl	Training	NON-Toxic	Toxic
566	N.A.	O=C(OCC)OC(OC(=O)C3N2C(=O)C(NC(=O)C(N)c1ccccc1)C2SC3(C)(C))C	Training	NON-Toxic	Toxic
567	N.A.	O=C1C=CC3(C(=C1)CCC2C4CC(C)C(O)(C(=O)CO)C4(C)(CC(O)C23Cl))(C)	Training	NON-Toxic	Unknown
568	N.A.	O=C(O)CN3C(=O)C(NC(C(=O)OCC)CCc1ccccc1)CCc2ccccc23	Test	NON-Toxic	NON-Toxic
569	N.A.	O(CC(N1CCCC1)CN(c2ccccc2)Cc3ccccc3)CC(C)C	Training	NON-Toxic	Unknown
570	N.A.	OC(COc1ccc(cc1)CCOCC2CC2)CNC(C)C	Training	NON-Toxic	NON-Toxic
571	N.A.	O=C(Oc2ccc(cc2(OC(=O)c1ccc(cc1)C))C(O)CNC(C)(C)C)c3ccc(cc3)C	Training	NON-Toxic	NON-Toxic
572	N.A.	c1ccc(c(c1)C[N+](C)(C)CC)Br	Training	NON-Toxic	NON-Toxic
573	N.A.	O=S(=O)(O)c1ccc(cc1)C	Test	NON-Toxic	Unknown
574	N.A.	n1ccnc3c1ccc(NC2=NCCN2)c3Br	Training	NON-Toxic	Toxic
575	N.A.	O=C(NC1(OC3(O)(N(C1(=O))C(C(=O)N2CCCC23)CC(C)C))C(C)C)C7C=C6c5cccc4[nH]c(c(c45)CC6N(C)C7)Br	Training	NON-Toxic	Toxic
576	N.A.	O=C(O)c2cc(NCCCC)c(Oc1ccccc1)c(c2)S(=O)(=O)N	Training	NON-Toxic	Toxic
577	N.A.	c1ccc2c(c1)cccc2CN(C)Cc3ccc(cc3)C(C)(C)C	Training	NON-Toxic	Unknown
578	N.A.	n1ccn(c1)CC(CCc2ccc(cc2)Cl)Sc3c(cccc3Cl)Cl	Test	NON-Toxic	Toxic
579	N.A.	Oc1ccc3c(c1)C45(CCN(CC2CCC2)C(C3)C5(O)(CCCC4))	Training	NON-Toxic	Unknown
580	N.A.	O=C(NCC)N(C(=O)C3CN(CC=C)C4Cc2c[nH]c1cccc(c12)C4(C3))CCCN(C)C	Training	NON-Toxic	Toxic
581	N.A.	OC(C=CC(C)C3CCC2C(=CC=C1C(=C)C(O)CC(O)C1)CCCC23(C))C4CC4	Training	NON-Toxic	Unknown
582	N.A.	O=C2Nc1cccc(OCC(O)CNC(C)(C)C)c1CC2	Training	NON-Toxic	NON-Toxic
583	N.A.	O=C(O)C4=C(CSc1nnnn1C)CSC3N4(C(=O)C3(NC(=O)C(O)c2ccccc2))	Test	NON-Toxic	Toxic
584	N.A.	O=COC(C(=O)NC3C(=O)N2C(C(=O)O)=C(CSc1nnnn1C)CSC23)c4ccccc4	Training	NON-Toxic	Toxic
585	N.A.	O=C(O)C3=C(COC(=O)C)CSC2N3(C(=O)C2(NC(=O)CSc1ccncc1))	Training	NON-Toxic	Toxic
586	N.A.	O=C(O)C4=C(C[N+]1(C)(CCCC1))CSC3N4(C(=O)C3(NC(=O)C(=NOC)c2nc(N)sc2))	Training	NON-Toxic	NON-Toxic
587	N.A.	N#CCSCC(=O)NC3(OC)(C(=O)N2C(C(=O)O)=C(CSc1nnnn1C)CSC23)	Training	NON-Toxic	NON-Toxic
588	N.A.	O=C(O)C4=C(CSc1nnnn1CS(=O)(=O)O)CSC3N4(C(=O)C3(NC(=O)C(O)c2ccccc2))	Test	NON-Toxic	Toxic
589	N.A.	O=C(OCC3=C(C(=O)O)N2C(=O)C(OC)(NC(=O)Cc1cccs1)C2SC3)N	Training	NON-Toxic	NON-Toxic
590	N.A.	O=C(OC(O)C)C3=C(COC)CSC2N3(C(=O)C2(NC(=O)C(=NOC)c1nc(N)sc1))	Training	NON-Toxic	NON-Toxic
591	N.A.	O=C(OC(OC(=O)C3=C(COC)CSC2N3(C(=O)C2(NC(=O)C(=NOC)c1nc(N)sc1)))C)OC(C)C	Training	NON-Toxic	NON-Toxic
592	N.A.	O=C(O)C4=C(C[n+]1ccccc1)CSC3N4(C(=O)C3(NC(=O)C(=NCC(C(=O)O)(C)C)c2nc(N)sc2))	Training	NON-Toxic	NON-Toxic
593	N.A.	O=C(O)C3=CCSC2N3(C(=O)C2(NC(=O)C(=CCC(=O)O)c1nc(N)sc1))	Test	NON-Toxic	NON-Toxic
594	N.A.	O=C(O)C3=C(COC(=O)N)CSC2N3(C(=O)C2(NC(=O)C(=NOC)c1occc1))	Training	NON-Toxic	NON-Toxic
595	N.A.	O=C(OCC3=C(C(=O)OC(OC(=O)C)C)N2C(=O)C(NC(=O)C(=NOC)c1occc1)C2SC3)N	Training	NON-Toxic	NON-Toxic
596	N.A.	O=C(OCC3=C(C(=O)OC(OC(=O)C(OC)(C)C)C)N2C(=O)C(NC(=O)C(=NOC)c1occc1)C2SC3)N	Training	NON-Toxic	NON-Toxic
597	N.A.	O=C1C=C(C=C(N1(O))C2CCCCC2)C	Training	NON-Toxic	Unknown
598	N.A.	O=C1C=CC3(C(=C1)CCC2C4CC(C)C(OC(=O)CC)(C(=O)CCl)C4(C)(CC(O)C23(F)))(C)	Test	NON-Toxic	Unknown
599	N.A.	O=C1C=CC3(C(=C1)CCC2C4CC(C)C(O)(C(=O)CCl)C4(C)(CC(O)C23(F)))(C)	Training	NON-Toxic	Unknown
600	N.A.	c1ccc3c(c1)N(c2cc(ccc2CC3)Cl)CCCN(C)C	Training	NON-Toxic	Toxic
601	N.A.	O=C(O)C3N2C(=O)C(NC(=O)C1(N)(CCCCC1))C2SC3(C)(C)	Training	NON-Toxic	Toxic
602	N.A.	n1nc4n(c1CCN3CCN(c2ccccc2C)CC3)CCCC4	Training	NON-Toxic	Toxic
603	N.A.	O=C1NC(=O)CN(C1)CC(N2CC(=O)NC(=O)C2)C	Test	NON-Toxic	Unknown
604	N.A.	Oc1ccc2c(c1)C3(C)(CCCCCC(C2)C3(N))	Training	NON-Toxic	Unknown
605	N.A.	O=C(Oc1ccc(cc1(OC(=O)C(C)(C)C))C(O)CNC)C(C)(C)C	Training	NON-Toxic	NON-Toxic
606	N.A.	O=C3OC(CC)C(O)(C)C4OC(NC(C(C)CC(O)(C)C(OC1OC(C)CC(N(C)C)C1(O))C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C3C)C4(C))COCCOC	Training	NON-Toxic	Toxic
607	N.A.	O=S(=O)(N)c1cc2c(s1)S(=O)(=O)C(C)CC2(NCC)	Training	NON-Toxic	Unknown
608	N.A.	O=C(OCCC[N+]3(C)(CCc1cc(OC)c(OC)c(OC)c1C3(Cc2cc(OC)c(OC)c(OC)c2)))CCC(=O)OCCC[N+]6(C)(CCc4cc(OC)c(OC)c(OC)c4C6(Cc5cc(OC)c(OC)c(OC)c5))	Test	NON-Toxic	Toxic
609	N.A.	O=C(N3CCN(c1nc(N)c2cc(OC)c(OC)cc2(n1))CC3)C4Oc5ccccc5(OC4)	Training	NON-Toxic	Toxic
611	N.A.	n1ccn(c1)CC(OCc2ccc(cc2)Cl)c3ccc(cc3Cl)Cl	Training	NON-Toxic	NON-Toxic
612	N.A.	O=C(O)CCCC=C1OC2CC(O)C(C=CC(O)CCCCC)C2(C1)	Training	NON-Toxic	Unknown
613	N.A.	O=C(OC)CCc1ccc(OCC(O)CNC(C)C)cc1	Training	NON-Toxic	NON-Toxic
614	N.A.	n1nc2n(c1)c4ccc(cc4(C(=NC2)c3ccccc3))Cl	Test	NON-Toxic	Toxic
615	N.A.	O=C(Oc1ccc2c(c1)CCC3C2CCC4(C)(C(O)CCC34))c5ccccc5	Training	NON-Toxic	NON-Toxic
616	N.A.	O=C(OC2CCC3C4CCc1cc(O)ccc1C4(CCC23(C)))CCC5CCCCC5	Training	NON-Toxic	NON-Toxic
617	N.A.	O=C(Oc1ccc2c(c1)CCC3C2CCC4(C)(C(OC(=O)CC)CCC34))CC	Training	NON-Toxic	NON-Toxic
618	N.A.	O=C(OC2CCC3C4CCc1cc(O)ccc1C4(CCC23(C)))CCCCCC	Training	NON-Toxic	NON-Toxic
619	N.A.	O=C(Oc1ccc2c(c1)CCC4C2CCC5(C)(C(OC(=O)c3ccc(cc3)N(CCCl)CCCl)CCC45))c6ccc(cc6)N(CCCl)CCCl	Test	NON-Toxic	Toxic
620	N.A.	O=C(OC2CCC3C4CCc1cc(O)ccc1C4(CCC23(C)))CCCCCCCCCC	Training	NON-Toxic	NON-Toxic
621	N.A.	O=C(OC2CCC3C4CCc1cc(O)ccc1C4(CCC23(C)))CCC	Training	NON-Toxic	NON-Toxic
622	N.A.	O=C(O)C(c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4)(C)C	Training	NON-Toxic	NON-Toxic
623	N.A.	O=C1C=CC4(C)(C(N1)CCC2C4(CCC3(C)(C(C(=O)NC(C)(C)C)CCC23)))	Training	NON-Toxic	Unknown
624	N.A.	O=C1C=CC4(C(=C1)C(F)CC3C5CC2OC(OC2(C(=O)CO)C5(C)(CC(O)C34))(C)C)(C)	Test	NON-Toxic	NON-Toxic
625	N.A.	O=C(O)C(c1ccc(c(F)c1)c2ccccc2)C	Training	NON-Toxic	Unknown
626	N.A.	O=C1C=CC3(C(=C1)C(F)CC2C4CC(C)C(OC(=O)CC)(C(=O)SCF)C4(C)(CC(O)C23(F)))(C)	Training	NON-Toxic	Unknown
627	N.A.	O=C(NC(C(=O)NCOP(=O)(O)O)(c1ccccc1)c2ccccc2)C	Training	NON-Toxic	Unknown
628	N.A.	O=C(O)CC1(CN)(CCCCC1)	Training	NON-Toxic	NON-Toxic
629	N.A.	O=C1N=C(N)C=CN1C2OC(CO)C(O)C2(F)(F)	Test	NON-Toxic	Toxic
630	N.A.	O=C(NC1CCC(C)CC1)NS(=O)(=O)c2ccc(cc2)CCNC(=O)N3C(=O)C(=C(C)C3)CC	Training	NON-Toxic	Toxic
631	N.A.	O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(cc2)CCNC(=O)c3ncc(nc3)C	Training	NON-Toxic	Toxic
632	N.A.	O=C(NC2CC1N(C)C(CCC1)C2)c3nn(c4ccccc34)C	Training	NON-Toxic	Toxic
633	N.A.	N=C(N)NN=Cc1c(cccc1Cl)Cl	Training	NON-Toxic	NON-Toxic
634	N.A.	N=C(N)NCC1OC2(OC1)(CCCCC2)	Test	NON-Toxic	Unknown
635	N.A.	O=C(NC(=N)N)Cc1c(cccc1Cl)Cl	Training	NON-Toxic	Unknown
636	N.A.	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))Cl)CC(F)(F)F	Training	NON-Toxic	NON-Toxic
637	N.A.	O=C1C=CC3(C(=C1)C(F)CC2C4CC(C)C(OC(=O)CC)(C(=O)CCl)C4(C)(CC(O)C23(F)))(C)	Training	NON-Toxic	Unknown
638	N.A.	O=C1CCC5C4N(C)CC25(c3c(OC12)c(O)ccc3C4)	Training	NON-Toxic	NON-Toxic
639	N.A.	O=S(=O)(Nc1ccc(cc1)C(O)CCCN(CC)CCCCCCC)C	Test	NON-Toxic	Unknown
640	N.A.	O=C1c5ccccc5(C(=O)c2c(O)c4c(c(O)c12)CC(O)(C(=O)C)CC4(OC3OC(C)C(O)C(N)C3))	Training	NON-Toxic	NON-Toxic
641	N.A.	O=C(NN2c1ccccc1CC2C)c3ccc(c(c3)S(=O)(=O)N)Cl	Training	NON-Toxic	Toxic
642	N.A.	O=C(NCC(O)CO)c1c(c(C(=O)NCC(O)CO)c(c(c1I)N(C(=O)C)CC(O)CN(C(=O)C)c2c(c(C(=O)NCC(O)CO)c(c(C(=O)NCC(O)CO)c2I)I)I)I)I	Training	NON-Toxic	NON-Toxic
643	N.A.	O=C(NCC(O)CO)c1c(c(C(=O)NCC(O)CO)c(c(c1I)N(C(=O)C)CC(O)CO)I)I	Training	NON-Toxic	NON-Toxic
644	N.A.	O=C(NC(CO)CO)c1c(c(NC(=O)C(O)C)c(c(C(=O)NC(CO)CO)c1I)I)I	Test	NON-Toxic	NON-Toxic
645	N.A.	O=C(NCC(O)CO)c1c(c(NC(=O)COC)c(c(C(=O)N(C)CC(O)CO)c1I)I)I	Training	NON-Toxic	NON-Toxic
646	N.A.	O=C(NCC(O)CO)c1c(c(C(=O)NCC(O)CO)c(c(c1I)N(C(=O)CO)CCO)I)I	Training	NON-Toxic	NON-Toxic
647	N.A.	O=C(OC1CC2CCC(C1)[N+]2(C)(C(C)C))C(c3ccccc3)CO	Training	NON-Toxic	NON-Toxic
